time_s,brut_N,filtered_N,applied_N,ressenti_N
1777972665.697050,0.6161539,0.5600432,0,0
1777972665.699040,0.640309,0.5687698,0,0
1777972665.701060,0.5331091,0.5621419,0,0
1777972665.703130,0.6320539,0.5694047,0,0
1777972665.705040,0.6033282,0.5725579,0,0
1777972665.707070,0.6729265,0.5851036,0,0
1777972665.709040,0.5427396,0.5756541,0,0
1777972665.711050,0.566552,0.5737677,0,0
1777972665.713010,0.5298797,0.5670907,0,0
1777972665.714980,0.494458,0.5571446,0,0
1777972665.717030,0.615213,0.5643922,0,0
1777972665.718980,0.6582102,0.5764811,0,0
1777972665.721050,0.6329012,0.5829998,0,0
1777972665.723020,0.615671,0.5857,0,0
1777972665.725020,0.5963051,0.5837193,0,0
1777972665.727020,0.4427367,0.5652326,0,0
1777972665.729020,0.469607,0.55154,0,0
1777972665.731040,0.5836242,0.5553682,0,0
1777972665.732980,0.6034238,0.5601022,0,0
1777972665.734980,0.5144142,0.5536677,0,0
1777972665.737020,0.6012775,0.5588586,0,0
1777972665.738970,0.5753905,0.5598034,0,0
1777972665.740980,0.4878351,0.5489185,0,0
1777972665.742970,0.5948085,0.5544528,0,0
1777972665.745010,0.5465139,0.551956,0,0
1777972665.747020,0.4626522,0.5400672,0,0
1777972665.748970,0.5017025,0.5349851,0,0
1777972665.751010,0.5325863,0.5345158,0,0
1777972665.753020,0.5716023,0.5393203,0,0
1777972665.755020,0.5570412,0.5409529,0,0
1777972665.757000,0.4806533,0.5326071,0,0
1777972665.759000,0.6099547,0.5420031,0,0
1777972665.760980,0.5206249,0.5382453,0,0
1777972665.762970,0.5539975,0.539018,0,0
1777972665.764990,0.5834895,0.5428356,0,0
1777972665.767000,0.573085,0.5467606,0,0
1777972665.769020,0.6786377,0.5597573,0,0
1777972665.771010,0.5968302,0.5637358,0,0
1777972665.772970,0.6281811,0.5720599,0,0
1777972665.774980,0.5347622,0.5664746,0,0
1777972665.777010,0.5467268,0.5633,0,0
1777972665.779010,0.5213538,0.5572687,0,0
1777972665.781100,0.5612662,0.5565133,0,0
1777972665.782970,0.5421749,0.5546269,0,0
1777972665.785010,0.5572002,0.5543709,0,0
1777972665.786980,0.4951096,0.5455543,0,0
1777972665.789020,0.6296678,0.5550764,0,0
1777972665.791010,0.5499778,0.5543918,0,0
1777972665.792980,0.6313743,0.5632882,0,0
1777972665.795010,0.5745382,0.5645895,0,0
1777972665.797010,0.6308492,0.5731142,0,0
1777972665.799010,0.6331934,0.5808102,0,0
1777972665.801020,0.5534318,0.5765978,0,0
1777972665.803010,0.578438,0.5739685,0,0
1777972665.805010,0.5574904,0.5713547,0,0
1777972665.806980,0.6445698,0.5804977,0,0
1777972665.809000,0.5886455,0.5814709,0,0
1777972665.811050,0.6100697,0.5845218,0,0
1777972665.813010,0.5856314,0.5843115,0,0
1777972665.815060,0.4699861,0.5672009,0,0
1777972665.817010,0.5332153,0.5615491,0,0
1777972665.819050,0.5854349,0.5640692,0,0
1777972665.821030,0.5894713,0.5670213,0,0
1777972665.823010,0.6398413,0.5760154,0,0
1777972665.825000,0.6225293,0.5803435,0,0
1777972665.827060,0.643854,0.5885178,0,0
1777972665.829050,0.6674415,0.5987406,0,0
1777972665.830980,0.5342409,0.5903386,0,0
1777972665.833020,0.5143527,0.5803683,0,0
1777972665.835010,0.6677755,0.590121,0,0
1777972665.837010,0.5970414,0.5895392,0,0
1777972665.839000,0.5953206,0.5883391,0,0
1777972665.840980,0.635578,0.5937457,0,0
1777972665.843000,0.5885952,0.591692,0,0
1777972665.845000,0.5677568,0.5884923,0,0
1777972665.847010,0.6441516,0.5934513,0,0
1777972665.849000,0.5485456,0.5868025,0,0
1777972665.851000,0.6381241,0.5931337,0,0
1777972665.852970,0.6655952,0.6016758,0,0
1777972665.855020,0.6217806,0.6036812,0,0
1777972665.857010,0.6631255,0.6070712,0,0
1777972665.858970,0.6747165,0.6157091,0,0
1777972665.860970,0.5958609,0.6129318,0,0
1777972665.863050,0.5738286,0.6052973,0,0
1777972665.864970,0.5966331,0.60349,0,0
1777972665.867010,0.4845833,0.5877595,0,0
1777972665.869000,0.6440448,0.5944588,0,0
1777972665.870970,0.5640558,0.5894148,0,0
1777972665.872990,0.58009,0.5875333,0,0
1777972665.875020,0.6709008,0.5966685,0,0
1777972665.876970,0.5217404,0.586841,0,0
1777972665.878980,0.6383425,0.5930068,0,0
1777972665.880970,0.5210834,0.5833819,0,0
1777972665.882970,0.6339735,0.5890808,0,0
1777972665.884970,0.6003874,0.5901068,0,0
1777972665.887040,0.5987048,0.5905617,0,0
1777972665.889060,0.4539931,0.5726633,0,0
1777972665.891020,0.7239233,0.5905787,0,0
1777972665.893050,0.663249,0.5996585,0,0
1777972665.895090,0.6090996,0.6000461,0,0
1777972665.897120,0.5403779,0.5918517,0,0
1777972665.899120,0.6375417,0.5947326,0,0
1777972665.901040,0.4468096,0.5751895,0,0
1777972665.903090,0.55411,0.5718222,0,0
1777972665.905030,0.5557162,0.5692543,0,0
1777972665.907030,0.6100134,0.5735681,0,0
1777972665.909030,0.6198687,0.5784509,0,0
1777972665.910980,0.4902802,0.5669264,0,0
1777972665.913020,0.5535076,0.5626218,0,0
1777972665.915060,0.5962921,0.5661896,0,0
1777972665.917030,0.5644049,0.5652103,0,0
1777972665.919060,0.5313476,0.5599373,0,0
1777972665.920970,0.6664493,0.5723509,0,0
1777972665.922960,0.4754096,0.5596138,0,0
1777972665.925030,0.6478472,0.5702606,0,0
1777972665.926980,0.6664903,0.5811283,0,0
1777972665.929050,0.6201278,0.584909,0,0
1777972665.930980,0.6571048,0.593951,0,0
1777972665.932990,0.6101368,0.5955384,0,0
1777972665.935020,0.540617,0.5841141,0,0
1777972665.937020,0.649229,0.5925648,0,0
1777972665.939010,0.5478841,0.5862219,0,0
1777972665.940980,0.646137,0.5929723,0,0
1777972665.943050,0.6238971,0.5954965,0,0
1777972665.945020,0.4635503,0.5777394,0,0
1777972665.947010,0.609432,0.5808558,0,0
1777972665.949020,0.5856631,0.5810155,0,0
1777972665.951020,0.6095729,0.5840605,0,0
1777972665.953050,0.5743019,0.5819087,0,0
1777972665.955050,0.6278384,0.587838,0,0
1777972665.957020,0.5974051,0.5886691,0,0
1777972665.958980,0.5978739,0.5882509,0,0
1777972665.960980,0.6251913,0.5926622,0,0
1777972665.962980,0.5621941,0.588374,0,0
1777972665.964980,0.6664785,0.598041,0,0
1777972665.966980,0.55804,0.5916323,0,0
1777972665.968980,0.5188242,0.5818226,0,0
1777972665.971060,0.5548418,0.5777537,0,0
1777972665.973060,0.6961679,0.5924005,0,0
1777972665.975010,0.547578,0.5857498,0,0
1777972665.976980,0.5463139,0.5803357,0,0
1777972665.979060,0.5294541,0.5730537,0,0
1777972665.981010,0.5949605,0.5754866,0,0
1777972665.982980,0.5959036,0.5780879,0,0
1777972665.984980,0.6945408,0.5929951,0,0
1777972665.986980,0.5549749,0.5871526,0,0
1777972665.988980,0.5801611,0.5861796,0,0
1777972665.990970,0.5852615,0.5845654,0,0
1777972665.992990,0.7509171,0.6060824,0,0
1777972665.994980,0.5468622,0.5967069,0,0
1777972665.996980,0.6274531,0.6003925,0,0
1777972665.998980,0.5575356,0.5931308,0,0
1777972666.001060,0.5680525,0.5896317,0,0
1777972666.003020,0.5183327,0.57794,0,0
1777972666.005030,0.5943007,0.57948,0,0
1777972666.006970,0.6095943,0.5833849,0,0
1777972666.008990,0.5369876,0.5770786,0,0
1777972666.010970,0.5102578,0.5665883,0,0
1777972666.013020,0.6072508,0.5705287,0,0
1777972666.014970,0.5928889,0.5726114,0,0
1777972666.017080,0.5057467,0.5626727,0,0
1777972666.019010,0.5910516,0.5619836,0,0
1777972666.021020,0.4841538,0.5509118,0,0
1777972666.022970,0.4688675,0.5398009,0,0
1777972666.025000,0.5326341,0.5385501,0,0
1777972666.027060,0.6702069,0.5535229,0,0
1777972666.028980,0.5212811,0.5491774,0,0
1777972666.031100,0.5855501,0.5536702,0,0
1777972666.032990,0.6181997,0.5613207,0,0
1777972666.035060,0.4853291,0.5509585,0,0
1777972666.037030,0.6421756,0.560808,0,0
1777972666.039010,0.5334433,0.5535529,0,0
1777972666.041010,0.586652,0.5578456,0,0
1777972666.043020,0.6140231,0.565046,0,0
1777972666.045050,0.4322217,0.547727,0,0
1777972666.047010,0.5245166,0.5427685,0,0
1777972666.049000,0.5119845,0.5381976,0,0
1777972666.051000,0.4833911,0.5282514,0,0
1777972666.053000,0.4959941,0.5238225,0,0
1777972666.055010,0.5112622,0.5220501,0,0
1777972666.057030,0.5732909,0.5283546,0,0
1777972666.058980,0.6161571,0.5384927,0,0
1777972666.061000,0.5379317,0.5378256,0,0
1777972666.062970,0.577126,0.5423922,0,0
1777972666.064970,0.5395869,0.5415958,0,0
1777972666.067010,0.5840964,0.5468428,0,0
1777972666.068970,0.5834019,0.5504985,0,0
1777972666.071010,0.5339912,0.5483273,0,0
1777972666.073000,0.5291419,0.5432442,0,0
1777972666.075010,0.64863,0.5563573,0,0
1777972666.077000,0.5970371,0.5613087,0,0
1777972666.079000,0.5689287,0.5608259,0,0
1777972666.081010,0.6043257,0.5660777,0,0
1777972666.083010,0.5101887,0.5588025,0,0
1777972666.085010,0.6641941,0.567995,0,0
1777972666.087010,0.5978494,0.5718493,0,0
1777972666.089000,0.5123082,0.5634799,0,0
1777972666.091000,0.5798067,0.5637889,0,0
1777972666.093000,0.4897106,0.5533393,0,0
1777972666.094970,0.554866,0.5534824,0,0
1777972666.096980,0.5536925,0.5534239,0,0
1777972666.099040,0.5274456,0.5493131,0,0
1777972666.101010,0.605303,0.5559919,0,0
1777972666.103000,0.6501817,0.5679028,0,0
1777972666.105000,0.7096446,0.5849497,0,0
1777972666.107010,0.6637679,0.5930536,0,0
1777972666.108980,0.6434172,0.5990209,0,0
1777972666.110990,0.6828802,0.6098629,0,0
1777972666.112990,0.6395255,0.6137114,0,0
1777972666.115030,0.607709,0.6123646,0,0
1777972666.117010,0.5880533,0.6079558,0,0
1777972666.119010,0.5800676,0.604271,0,0
1777972666.121050,0.7408813,0.621752,0,0
1777972666.123080,0.5485002,0.6113037,0,0
1777972666.125000,0.4938497,0.5957392,0,0
1777972666.127020,0.7252939,0.6107104,0,0
1777972666.128990,0.6676964,0.6174319,0,0
1777972666.131000,0.5654241,0.6105657,0,0
1777972666.133000,0.5502253,0.6025911,0,0
1777972666.135000,0.6223543,0.6030845,0,0
1777972666.137020,0.569705,0.5960562,0,0
1777972666.139000,0.6098847,0.5922912,0,0
1777972666.140970,0.551935,0.5869222,0,0
1777972666.143040,0.5530359,0.5823404,0,0
1777972666.145000,0.5630503,0.579707,0,0
1777972666.147000,0.6888438,0.5911549,0,0
1777972666.149030,0.7638542,0.6130514,0,0
1777972666.151000,0.6739901,0.6208748,0,0
1777972666.153000,0.5872325,0.6163552,0,0
1777972666.154970,0.4558146,0.5952066,0,0
1777972666.157000,0.6237205,0.5988178,0,0
1777972666.158980,0.6345174,0.6026548,0,0
1777972666.161010,0.6144263,0.6035603,0,0
1777972666.163010,0.5369866,0.5946817,0,0
1777972666.165000,0.6591825,0.6018474,0,0
1777972666.167040,0.4852842,0.5851055,0,0
1777972666.168970,0.6141474,0.5879533,0,0
1777972666.171000,0.5505196,0.5829948,0,0
1777972666.173040,0.6368928,0.5890363,0,0
1777972666.175010,0.4602635,0.5716966,0,0
1777972666.177020,0.5611609,0.5699928,0,0
1777972666.179000,0.5947064,0.5729271,0,0
1777972666.181040,0.570111,0.5716736,0,0
1777972666.183040,0.5226241,0.5651161,0,0
1777972666.185030,0.6119676,0.5710296,0,0
1777972666.187160,0.5453022,0.5670113,0,0
1777972666.189000,0.5425611,0.5623055,0,0
1777972666.190980,0.5890941,0.5656534,0,0
1777972666.193050,0.6020409,0.5689904,0,0
1777972666.194970,0.5863006,0.5693666,0,0
1777972666.197010,0.6448216,0.5788602,0,0
1777972666.198980,0.5998529,0.5808539,0,0
1777972666.201020,0.5936856,0.5818024,0,0
1777972666.203020,0.6303604,0.5868692,0,0
1777972666.204980,0.6298448,0.5921477,0,0
1777972666.207040,0.668837,0.6017213,0,0
1777972666.209040,0.5747429,0.597025,0,0
1777972666.211010,0.6395814,0.6024581,0,0
1777972666.213010,0.5241894,0.5903217,0,0
1777972666.215030,0.5032827,0.5789272,0,0
1777972666.217000,0.6207232,0.5842348,0,0
1777972666.219020,0.6391118,0.586622,0,0
1777972666.221050,0.719875,0.6037126,0,0
1777972666.223070,0.5390813,0.5938066,0,0
1777972666.225010,0.688885,0.6051317,0,0
1777972666.227000,0.5891221,0.602686,0,0
1777972666.229000,0.570573,0.5978812,0,0
1777972666.231010,0.5859121,0.596071,0,0
1777972666.233010,0.4831856,0.5806633,0,0
1777972666.235000,0.5650352,0.5780972,0,0
1777972666.237030,0.649017,0.586847,0,0
1777972666.239000,0.557278,0.5799429,0,0
1777972666.241010,0.5460585,0.5715822,0,0
1777972666.243050,0.5641523,0.5685092,0,0
1777972666.245020,0.6507088,0.5775242,0,0
1777972666.247030,0.5680611,0.5757724,0,0
1777972666.249070,0.6131024,0.5798801,0,0
1777972666.251020,0.5839144,0.5798926,0,0
1777972666.253050,0.6214216,0.5845965,0,0
1777972666.255030,0.5769638,0.5824658,0,0
1777972666.257040,0.5603014,0.5772789,0,0
1777972666.259040,0.6323073,0.5832263,0,0
1777972666.261040,0.6769671,0.5949751,0,0
1777972666.263050,0.488311,0.5800001,0,0
1777972666.265040,0.5890952,0.5782825,0,0
1777972666.267060,0.574186,0.576836,0,0
1777972666.269020,0.6090086,0.5806478,0,0
1777972666.271010,0.6019983,0.5806286,0,0
1777972666.273000,0.5812211,0.5806194,0,0
1777972666.275100,0.5782464,0.5797209,0,0
1777972666.277060,0.5538583,0.5753577,0,0
1777972666.279080,0.530098,0.569431,0,0
1777972666.281100,0.504472,0.5601915,0,0
1777972666.283120,0.6444999,0.5702785,0,0
1777972666.285100,0.5882016,0.5723464,0,0
1777972666.287070,0.6422072,0.5804964,0,0
1777972666.289140,0.6166639,0.5850893,0,0
1777972666.291130,0.5346822,0.5759023,0,0
1777972666.293050,0.5806838,0.5759097,0,0
1777972666.295060,0.7026905,0.5919082,0,0
1777972666.297010,0.6078197,0.5936199,0,0
1777972666.299000,0.5727257,0.5905625,0,0
1777972666.301000,0.5293723,0.582168,0,0
1777972666.302970,0.6217515,0.5870369,0,0
1777972666.304990,0.558611,0.5829576,0,0
1777972666.306980,0.6644751,0.5923815,0,0
1777972666.309020,0.6104152,0.5931287,0,0
1777972666.311000,0.6162989,0.5953196,0,0
1777972666.312960,0.6192731,0.5983254,0,0
1777972666.314970,0.6785693,0.6083364,0,0
1777972666.316990,0.6321554,0.6113674,0,0
1777972666.319000,0.7539502,0.6285113,0,0
1777972666.321070,0.5765554,0.6209562,0,0
1777972666.323020,0.6698387,0.627202,0,0
1777972666.324980,0.5499297,0.617066,0,0
1777972666.327010,0.5269424,0.6051357,0,0
1777972666.328980,0.5789816,0.6016929,0,0
1777972666.331010,0.5780032,0.5983579,0,0
1777972666.333020,0.6500988,0.6047392,0,0
1777972666.334990,0.6033123,0.6034154,0,0
1777972666.337010,0.5969675,0.6022879,0,0
1777972666.339020,0.6453955,0.6067953,0,0
1777972666.341020,0.6673413,0.6138301,0,0
1777972666.343040,0.6010225,0.6114473,0,0
1777972666.345020,0.5387346,0.5996117,0,0
1777972666.347020,0.6320031,0.6032757,0,0
1777972666.349020,0.6146384,0.6044568,0,0
1777972666.351000,0.6234394,0.6060377,0,0
1777972666.353030,0.556511,0.5986416,0,0
1777972666.355040,0.5786507,0.5959609,0,0
1777972666.357030,0.6285124,0.5995708,0,0
1777972666.359060,0.6395363,0.6046293,0,0
1777972666.361020,0.5177088,0.5931309,0,0
1777972666.363020,0.6263605,0.596366,0,0
1777972666.365020,0.4906051,0.5820991,0,0
1777972666.367000,0.5890971,0.5821222,0,0
1777972666.369020,0.5334861,0.5741644,0,0
1777972666.371020,0.4858049,0.5619797,0,0
1777972666.373010,0.5117748,0.5551478,0,0
1777972666.375030,0.5240714,0.5504453,0,0
1777972666.377000,0.539694,0.5486773,0,0
1777972666.379000,0.5880517,0.5528638,0,0
1777972666.381000,0.4931107,0.5429257,0,0
1777972666.382990,0.6133267,0.5515718,0,0
1777972666.385000,0.5656299,0.551437,0,0
1777972666.386960,0.4476094,0.5375248,0,0
1777972666.388980,0.5061886,0.532923,0,0
1777972666.390960,0.5346711,0.5326434,0,0
1777972666.392990,0.580272,0.5386446,0,0
1777972666.395000,0.6109959,0.5477289,0,0
1777972666.396980,0.6172848,0.5554888,0,0
1777972666.399010,0.5938056,0.5602462,0,0
1777972666.401000,0.5949054,0.5625367,0,0
1777972666.402980,0.5853043,0.5651957,0,0
1777972666.404980,0.6066017,0.5699003,0,0
1777972666.406990,0.5892442,0.570848,0,0
1777972666.408980,0.6221015,0.5772614,0,0
1777972666.410980,0.5033789,0.5666316,0,0
1777972666.413000,0.5515364,0.5637778,0,0
1777972666.414980,0.652199,0.5752454,0,0
1777972666.417000,0.4675121,0.5607696,0,0
1777972666.418970,0.5839332,0.562271,0,0
1777972666.420960,0.644381,0.572521,0,0
1777972666.423000,0.5563321,0.5703149,0,0
1777972666.425000,0.5899221,0.5714867,0,0
1777972666.426960,0.5810097,0.5718238,0,0
1777972666.429000,0.5378722,0.5669604,0,0
1777972666.431000,0.5562287,0.5653593,0,0
1777972666.432960,0.6420147,0.5748821,0,0
1777972666.435000,0.5652097,0.5715895,0,0
1777972666.436980,0.5277181,0.5652374,0,0
1777972666.438970,0.5358489,0.559823,0,0
1777972666.441000,0.5356062,0.5555787,0,0
1777972666.442980,0.5855816,0.5585408,0,0
1777972666.444980,0.4858305,0.5489143,0,0
1777972666.446980,0.4255006,0.5326489,0,0
1777972666.448980,0.5274955,0.5319399,0,0
1777972666.450980,0.5963443,0.5397317,0,0
1777972666.452970,0.5004585,0.5330964,0,0
1777972666.455010,0.5858986,0.539549,0,0
1777972666.456990,0.5505655,0.5409003,0,0
1777972666.459000,0.5165806,0.5343761,0,0
1777972666.460980,0.4489493,0.521293,0,0
1777972666.462990,0.5173118,0.5184491,0,0
1777972666.464990,0.6335183,0.5328993,0,0
1777972666.466980,0.4970174,0.5281456,0,0
1777972666.469000,0.5449706,0.5301353,0,0
1777972666.471010,0.6352758,0.5433527,0,0
1777972666.472980,0.4841285,0.5352674,0,0
1777972666.474980,0.5590318,0.5378565,0,0
1777972666.477010,0.5039452,0.5318055,0,0
1777972666.478980,0.6203116,0.5431487,0,0
1777972666.481000,0.6320653,0.553605,0,0
1777972666.483000,0.5202556,0.5463176,0,0
1777972666.485000,0.5382817,0.5452161,0,0
1777972666.486970,0.5483218,0.545159,0,0
1777972666.489010,0.5666082,0.5466186,0,0
1777972666.491000,0.5126061,0.5417908,0,0
1777972666.492980,0.4888406,0.5343497,0,0
1777972666.495030,0.6250119,0.5427344,0,0
1777972666.497000,0.5250462,0.54005,0,0
1777972666.499010,0.5613793,0.542604,0,0
1777972666.501050,0.5111274,0.5363836,0,0
1777972666.503070,0.5922744,0.5429578,0,0
1777972666.505040,0.5591345,0.5436928,0,0
1777972666.507120,0.5395845,0.5430775,0,0
1777972666.509080,0.6237625,0.5532441,0,0
1777972666.511060,0.6007493,0.5587044,0,0
1777972666.513060,0.5174916,0.5533426,0,0
1777972666.515050,0.5343675,0.5491927,0,0
1777972666.517040,0.5870898,0.5532869,0,0
1777972666.519050,0.5425591,0.5512844,0,0
1777972666.521000,0.6599782,0.5645604,0,0
1777972666.523000,0.640202,0.5721399,0,0
1777972666.525020,0.5414758,0.5678779,0,0
1777972666.527000,0.5598842,0.56527,0,0
1777972666.529000,0.5590793,0.5642042,0,0
1777972666.531010,0.620142,0.571301,0,0
1777972666.533010,0.5254822,0.5644327,0,0
1777972666.535040,0.5180966,0.5579774,0,0
1777972666.537010,0.5758334,0.5601609,0,0
1777972666.539010,0.5888929,0.5634534,0,0
1777972666.541030,0.6716129,0.5774304,0,0
1777972666.543050,0.5809628,0.5775644,0,0
1777972666.545170,0.6412188,0.5851023,0,0
1777972666.547090,0.5692891,0.5827635,0,0
1777972666.549010,0.6328299,0.5887471,0,0
1777972666.551060,0.6240367,0.5926102,0,0
1777972666.553060,0.5675061,0.5889705,0,0
1777972666.555040,0.6007031,0.590264,0,0
1777972666.557130,0.6252505,0.5923568,0,0
1777972666.559070,0.6076577,0.5933699,0,0
1777972666.561040,0.4903843,0.5797042,0,0
1777972666.563030,0.5331831,0.5736553,0,0
1777972666.565030,0.6486051,0.5832647,0,0
1777972666.566990,0.6627594,0.5934809,0,0
1777972666.568970,0.6553804,0.595248,0,0
1777972666.571010,0.6466233,0.6002383,0,0
1777972666.573000,0.5783426,0.5922498,0,0
1777972666.574990,0.5653697,0.5874255,0,0
1777972666.577030,0.6201404,0.5915838,0,0
1777972666.579060,0.5780561,0.5894247,0,0
1777972666.581040,0.6009085,0.5901533,0,0
1777972666.583030,0.5308445,0.5820962,0,0
1777972666.584990,0.5520812,0.5779642,0,0
1777972666.587000,0.5327918,0.569902,0,0
1777972666.589020,0.5789607,0.5690551,0,0
1777972666.591000,0.716085,0.5853949,0,0
1777972666.592990,0.5910041,0.5838262,0,0
1777972666.594990,0.5510635,0.5777137,0,0
1777972666.597010,0.5781902,0.5775566,0,0
1777972666.599010,0.5978252,0.578571,0,0
1777972666.601010,0.5250115,0.5705092,0,0
1777972666.602980,0.5823282,0.5706217,0,0
1777972666.604990,0.5540325,0.5683697,0,0
1777972666.606990,0.504276,0.5597053,0,0
1777972666.609030,0.5409397,0.555137,0,0
1777972666.611060,0.5671243,0.5542012,0,0
1777972666.613040,0.6497481,0.5663931,0,0
1777972666.615010,0.5398785,0.5619619,0,0
1777972666.617020,0.6171477,0.5680714,0,0
1777972666.619030,0.6425005,0.5768335,0,0
1777972666.621010,0.5406799,0.5717226,0,0
1777972666.622990,0.5365318,0.5657628,0,0
1777972666.625010,0.5759411,0.5656216,0,0
1777972666.627050,0.5421375,0.5625258,0,0
1777972666.629070,0.5994543,0.5669438,0,0
1777972666.630990,0.5240633,0.561148,0,0
1777972666.633000,0.5114259,0.5536945,0,0
1777972666.634990,0.5672044,0.5553689,0,0
1777972666.636980,0.6018249,0.5596688,0,0
1777972666.639060,0.5205685,0.5518388,0,0
1777972666.641050,0.6139423,0.5592781,0,0
1777972666.643080,0.5443963,0.5558037,0,0
1777972666.645010,0.4808611,0.5457794,0,0
1777972666.647020,0.5782645,0.5491787,0,0
1777972666.649040,0.6052403,0.5562537,0,0
1777972666.651070,0.5448357,0.5547138,0,0
1777972666.653060,0.5601438,0.5527306,0,0
1777972666.655060,0.5628282,0.552933,0,0
1777972666.657040,0.6432677,0.564043,0,0
1777972666.659050,0.6469846,0.5748138,0,0
1777972666.661060,0.5508268,0.5705923,0,0
1777972666.663010,0.5760354,0.5712879,0,0
1777972666.665090,0.5671374,0.570271,0,0
1777972666.667190,0.5295019,0.5635307,0,0
1777972666.669160,0.5915774,0.5664819,0,0
1777972666.671140,0.5832836,0.5684471,0,0
1777972666.673120,0.5900583,0.5708888,0,0
1777972666.675120,0.5792549,0.5714713,0,0
1777972666.677120,0.616885,0.5771253,0,0
1777972666.679130,0.5162776,0.5691685,0,0
1777972666.681100,0.6470792,0.5790689,0,0
1777972666.683090,0.6057453,0.5824635,0,0
1777972666.685070,0.5940158,0.5837543,0,0
1777972666.687050,0.5784024,0.5829223,0,0
1777972666.689000,0.6069666,0.5855855,0,0
1777972666.691040,0.5790116,0.5832491,0,0
1777972666.693030,0.5931484,0.5839487,0,0
1777972666.695000,0.5196937,0.5752971,0,0
1777972666.697000,0.5396033,0.5706492,0,0
1777972666.698990,0.5427125,0.5663484,0,0
1777972666.701010,0.5532374,0.5646362,0,0
1777972666.703000,0.6469598,0.5745449,0,0
1777972666.705000,0.6129477,0.5789495,0,0
1777972666.707070,0.5006137,0.5681666,0,0
1777972666.709000,0.6646836,0.5781263,0,0
1777972666.711000,0.6282957,0.584561,0,0
1777972666.712990,0.4938703,0.5723549,0,0
1777972666.715010,0.5542596,0.5688385,0,0
1777972666.717040,0.5773154,0.5692567,0,0
1777972666.719000,0.4943082,0.5586416,0,0
1777972666.721030,0.4976454,0.5491956,0,0
1777972666.723010,0.5343868,0.5472047,0,0
1777972666.725010,0.5552492,0.5477494,0,0
1777972666.726990,0.5693704,0.5499436,0,0
1777972666.728990,0.5656377,0.5517054,0,0
1777972666.730990,0.5799451,0.5521737,0,0
1777972666.733000,0.6266979,0.5605099,0,0
1777972666.735000,0.5886106,0.5636895,0,0
1777972666.736990,0.4832244,0.5524641,0,0
1777972666.739000,0.5805717,0.5540798,0,0
1777972666.741030,0.6073378,0.5567232,0,0
1777972666.742990,0.5166368,0.5500039,0,0
1777972666.745000,0.6207635,0.5558388,0,0
1777972666.747050,0.6172997,0.5637776,0,0
1777972666.749040,0.6551326,0.5754617,0,0
1777972666.750990,0.5725772,0.574125,0,0
1777972666.753000,0.6470267,0.5834931,0,0
1777972666.754990,0.5826101,0.5829608,0,0
1777972666.757040,0.6663625,0.591302,0,0
1777972666.759010,0.6089075,0.5935824,0,0
1777972666.761000,0.6683077,0.6025271,0,0
1777972666.762990,0.605794,0.6025395,0,0
1777972666.765010,0.6145831,0.6040645,0,0
1777972666.767070,0.5745943,0.5968623,0,0
1777972666.768990,0.4904428,0.5808265,0,0
1777972666.770980,0.5856383,0.5782111,0,0
1777972666.772980,0.6089206,0.5817126,0,0
1777972666.774990,0.5821487,0.5799286,0,0
1777972666.776980,0.575686,0.5785496,0,0
1777972666.778990,0.6266838,0.5834361,0,0
1777972666.781030,0.5184124,0.5744942,0,0
1777972666.783020,0.5204073,0.5674257,0,0
1777972666.785020,0.5502139,0.5625156,0,0
1777972666.787100,0.5990747,0.5668906,0,0
1777972666.789080,0.5344585,0.5621735,0,0
1777972666.791240,0.601563,0.5668553,0,0
1777972666.793110,0.5053047,0.558097,0,0
1777972666.795100,0.6194771,0.5655709,0,0
1777972666.797100,0.5309147,0.5607098,0,0
1777972666.799120,0.5579563,0.5579064,0,0
1777972666.801130,0.6935344,0.5755026,0,0
1777972666.803110,0.507298,0.5663254,0,0
1777972666.805150,0.6158082,0.5726129,0,0
1777972666.807120,0.5526409,0.5691004,0,0
1777972666.809150,0.6161113,0.574902,0,0
1777972666.811070,0.5137978,0.5668383,0,0
1777972666.813040,0.672153,0.5786424,0,0
1777972666.815030,0.6146719,0.5813428,0,0
1777972666.817030,0.4860031,0.5687683,0,0
1777972666.819000,0.6305991,0.5761454,0,0
1777972666.820980,0.6182765,0.5812314,0,0
1777972666.822980,0.6153134,0.5855666,0,0
1777972666.825020,0.6061854,0.588169,0,0
1777972666.826990,0.5155421,0.577795,0,0
1777972666.828970,0.5286095,0.570447,0,0
1777972666.831040,0.6340348,0.5786309,0,0
1777972666.832970,0.4822901,0.5645477,0,0
1777972666.834970,0.6880386,0.5803174,0,0
1777972666.836970,0.4966162,0.5692024,0,0
1777972666.838990,0.6642627,0.5800433,0,0
1777972666.840970,0.4758304,0.5655206,0,0
1777972666.843030,0.693983,0.5821414,0,0
1777972666.845040,0.4580802,0.5635531,0,0
1777972666.847010,0.5372126,0.5570029,0,0
1777972666.849030,0.581957,0.560125,0,0
1777972666.850990,0.5358771,0.5569108,0,0
1777972666.852990,0.5050775,0.5491456,0,0
1777972666.854980,0.5131272,0.5416623,0,0
1777972666.856980,0.4996179,0.5359561,0,0
1777972666.858980,0.5322664,0.5351549,0,0
1777972666.860990,0.5485117,0.5356333,0,0
1777972666.863020,0.5336205,0.5333518,0,0
1777972666.865080,0.543489,0.5338209,0,0
1777972666.867030,0.5738086,0.537928,0,0
1777972666.869020,0.516777,0.5347524,0,0
