time_s,brut_N,filtered_N,applied_N,ressenti_N
1782306436.141930,0.4072651,0.3849014,0,0
1782306436.143970,0.4072651,0.3868268,0,0
1782306436.146000,0.3278835,0.3783255,0,0
1782306436.147960,0.3388506,0.3716823,0,0
1782306436.149920,0.3937326,0.3742592,0,0
1782306436.151940,0.2782548,0.3567516,0,0
1782306436.153940,0.3448435,0.3537628,0,0
1782306436.155930,0.3134482,0.3473671,0,0
1782306436.157920,0.3632202,0.3484044,0,0
1782306436.159930,0.2322094,0.3304173,0,0
1782306436.162000,0.2322094,0.3152605,0,0
1782306436.163940,0.3008345,0.3119643,0,0
1782306436.165940,0.321976,0.313011,0,0
1782306436.167940,0.4013366,0.3235746,0,0
1782306436.169960,0.2814807,0.3175716,0,0
1782306436.171930,0.335462,0.3188991,0,0
1782306436.173920,0.2542079,0.3059092,0,0
1782306436.176010,0.254208,0.2955002,0,0
1782306436.178020,0.2851659,0.2924657,0,0
1782306436.179920,0.3911507,0.304628,0,0
1782306436.181940,0.3388661,0.3081802,0,0
1782306436.183970,0.2770725,0.3025212,0,0
1782306436.185970,0.2427417,0.2934624,0,0
1782306436.187910,0.325308,0.2959634,0,0
1782306436.189920,0.3492984,0.3025032,0,0
1782306436.191960,0.3040552,0.301791,0,0
1782306436.193920,0.3062301,0.3021204,0,0
1782306436.195920,0.3364519,0.3063022,0,0
1782306436.197920,0.4467271,0.3219662,0,0
1782306436.199920,0.341947,0.3243857,0,0
1782306436.201960,0.4635067,0.3416609,0,0
1782306436.203920,0.3906467,0.3474286,0,0
1782306436.205920,0.4699431,0.3632513,0,0
1782306436.207980,0.3053365,0.3548031,0,0
1782306436.209940,0.2955768,0.3458319,0,0
1782306436.212120,0.2955768,0.3382929,0,0
1782306436.213920,0.3276652,0.3366579,0,0
1782306436.215930,0.2418217,0.3226972,0,0
1782306436.217970,0.3399641,0.3216017,0,0
1782306436.220010,0.3323326,0.3229319,0,0
1782306436.221970,0.391314,0.3314029,0,0
1782306436.224000,0.2152931,0.315535,0,0
1782306436.225950,0.4032735,0.3257828,0,0
1782306436.227930,0.2630435,0.3143859,0,0
1782306436.229980,0.2630435,0.3051185,0,0
1782306436.231960,0.3178155,0.3058909,0,0
1782306436.234010,0.3178155,0.3067823,0,0
1782306436.235930,0.2935909,0.3001558,0,0
1782306436.237930,0.3027986,0.2961875,0,0
1782306436.239950,0.3209797,0.2993738,0,0
1782306436.241960,0.3806945,0.3099355,0,0
1782306436.243920,0.3206182,0.3100097,0,0
1782306436.245930,0.2819728,0.3048313,0,0
1782306436.247920,0.4735552,0.324808,0,0
1782306436.249920,0.3559587,0.3281435,0,0
1782306436.251940,0.3245553,0.327644,0,0
1782306436.253930,0.2486762,0.3170643,0,0
1782306436.255920,0.3372479,0.3186895,0,0
1782306436.257960,0.4328575,0.3320531,0,0
1782306436.259910,0.392753,0.3392259,0,0
1782306436.261910,0.4267769,0.3490791,0,0
1782306436.263910,0.429179,0.3582488,0,0
1782306436.265920,0.3866736,0.359861,0,0
1782306436.267920,0.2411501,0.3423596,0,0
1782306436.269950,0.3740383,0.3463759,0,0
1782306436.271920,0.2686613,0.3332483,0,0
1782306436.273950,0.39103,0.340194,0,0
1782306436.275910,0.477924,0.3541395,0,0
1782306436.277930,0.2950031,0.3455368,0,0
1782306436.279950,0.3721069,0.3487755,0,0
1782306436.281920,0.4422628,0.3607654,0,0
1782306436.283970,0.4422628,0.3712438,0,0
1782306436.285940,0.4340701,0.3791243,0,0
1782306436.287930,0.3647199,0.3718114,0,0
1782306436.289920,0.3300346,0.3653818,0,0
1782306436.291900,0.2392291,0.3465459,0,0
1782306436.293940,0.4114141,0.3543472,0,0
1782306436.295960,0.4111536,0.3609981,0,0
1782306436.297940,0.3395538,0.3575609,0,0
1782306436.299930,0.2621368,0.3394328,0,0
1782306436.301910,0.2486145,0.3273329,0,0
1782306436.303990,0.1732571,0.3071313,0,0
1782306436.305940,0.4101404,0.3204165,0,0
1782306436.307990,0.4058525,0.3308039,0,0
1782306436.309940,0.4843017,0.3502528,0,0
1782306436.312000,0.506654,0.3671236,0,0
1782306436.313940,0.4421519,0.3765156,0,0
1782306436.315910,0.3925048,0.3782744,0,0
1782306436.317960,0.3925048,0.3798844,0,0
1782306436.319950,0.4463186,0.3868743,0,0
1782306436.321920,0.3360789,0.3792851,0,0
1782306436.323920,0.4434655,0.3865154,0,0
1782306436.325920,0.3020633,0.3755282,0,0
1782306436.327900,0.3755043,0.3739705,0,0
1782306436.329920,0.3363568,0.3681646,0,0
1782306436.331910,0.2891437,0.3571242,0,0
1782306436.333910,0.4748763,0.3716199,0,0
1782306436.335950,0.3399913,0.3665281,0,0
1782306436.337950,0.3344566,0.3622664,0,0
1782306436.339940,0.3972657,0.3655481,0,0
1782306436.341950,0.3839891,0.3658497,0,0
1782306436.343920,0.3297488,0.359881,0,0
1782306436.345940,0.4225426,0.3671572,0,0
1782306436.347940,0.3267455,0.361019,0,0
1782306436.349940,0.2677333,0.3485286,0,0
1782306436.351910,0.4200964,0.3577398,0,0
1782306436.353960,0.3935133,0.3622334,0,0
1782306436.355930,0.3113534,0.355103,0,0
1782306436.357930,0.4377257,0.3658198,0,0
1782306436.359990,0.4377257,0.3751502,0,0
1782306436.361940,0.3702315,0.3742661,0,0
1782306436.363940,0.3011836,0.3633776,0,0
1782306436.365910,0.2997034,0.3550919,0,0
1782306436.367920,0.2254856,0.3353627,0,0
1782306436.369960,0.3966892,0.3419583,0,0
1782306436.371950,0.1985305,0.3208351,0,0
1782306436.373940,0.2606234,0.3107546,0,0
1782306436.375950,0.2300817,0.2989036,0,0
1782306436.377930,0.320815,0.300844,0,0
1782306436.379940,0.2673717,0.2932855,0,0
1782306436.381930,0.376463,0.3033628,0,0
1782306436.383940,0.2472026,0.2957231,0,0
1782306436.385970,0.3787425,0.3048019,0,0
1782306436.387950,0.2826557,0.3008739,0,0
1782306436.389930,0.3352222,0.3044468,0,0
1782306436.391920,0.2807764,0.3007742,0,0
1782306436.393940,0.2511406,0.293876,0,0
1782306436.395930,0.3231104,0.2968853,0,0
1782306436.397920,0.3083154,0.2982073,0,0
1782306436.399920,0.4717811,0.3197678,0,0
1782306436.401980,0.3979523,0.3277363,0,0
1782306436.403980,0.4302499,0.3377126,0,0
1782306436.405920,0.4032267,0.3458667,0,0
1782306436.407920,0.4312436,0.356377,0,0
1782306436.409930,0.4468821,0.3673432,0,0
1782306436.411970,0.5509558,0.3870252,0,0
1782306436.413970,0.5509558,0.4054942,0,0
1782306436.415930,0.4090946,0.4054893,0,0
1782306436.417910,0.4662046,0.4130167,0,0
1782306436.419950,0.4612076,0.4187493,0,0
1782306436.422030,0.4612076,0.423877,0,0
1782306436.423950,0.4945912,0.4314103,0,0
1782306436.425930,0.4636342,0.4353979,0,0
1782306436.427920,0.4286698,0.4334583,0,0
1782306436.429930,0.409636,0.4299573,0,0
1782306436.431950,0.5039979,0.4383738,0,0
1782306436.434040,0.5039979,0.446025,0,0
1782306436.436020,0.3978327,0.4385706,0,0
1782306436.437980,0.426145,0.4361473,0,0
1782306436.440000,0.426145,0.4342299,0,0
1782306436.441950,0.4811368,0.4372638,0,0
1782306436.443950,0.3964846,0.4318725,0,0
1782306436.445930,0.4992587,0.4405092,0,0
1782306436.447920,0.3580292,0.4287969,0,0
1782306436.449940,0.4339166,0.4284382,0,0
1782306436.451960,0.4786863,0.4346543,0,0
1782306436.453960,0.5322806,0.44654,0,0
1782306436.455910,0.3910688,0.4389293,0,0
1782306436.457960,0.4808021,0.444086,0,0
1782306436.459920,0.5523849,0.4563378,0,0
1782306436.462000,0.5523849,0.4675145,0,0
1782306436.463940,0.4513523,0.465099,0,0
1782306436.465940,0.4964627,0.4690875,0,0
1782306436.467980,0.3694581,0.4540203,0,0
1782306436.469990,0.372391,0.4406989,0,0
1782306436.471990,0.372391,0.4296648,0,0
1782306436.473930,0.4181235,0.4273418,0,0
1782306436.475930,0.3495713,0.4171683,0,0
1782306436.477950,0.2765226,0.3987587,0,0
1782306436.479920,0.3947977,0.3974178,0,0
1782306436.481950,0.3240341,0.3863454,0,0
1782306436.483970,0.3240341,0.3770272,0,0
1782306436.485970,0.483379,0.3907825,0,0
1782306436.487960,0.2052758,0.3666062,0,0
1782306436.489960,0.252638,0.3494249,0,0
1782306436.491990,0.252638,0.3348961,0,0
1782306436.493920,0.3572183,0.3371091,0,0
1782306436.495970,0.3666008,0.3407235,0,0
1782306436.497970,0.3519471,0.3420397,0,0
1782306436.499990,0.3519471,0.3432204,0,0
1782306436.501940,0.2187006,0.326946,0,0
1782306436.503920,0.233018,0.3076882,0,0
1782306436.505910,0.259147,0.3003916,0,0
1782306436.507920,0.2843789,0.2971788,0,0
1782306436.509950,0.2719052,0.285716,0,0
1782306436.511920,0.2894234,0.2855087,0,0
1782306436.513920,0.3302208,0.2879528,0,0
1782306436.515920,0.3273134,0.2917574,0,0
1782306436.517940,0.2093014,0.2805382,0,0
1782306436.519930,0.3159495,0.2833757,0,0
1782306436.521920,0.3222084,0.2880547,0,0
1782306436.523920,0.2674823,0.2844697,0,0
1782306436.525920,0.3187761,0.2859947,0,0
1782306436.527930,0.381106,0.2965953,0,0
1782306436.529920,0.400292,0.3076572,0,0
1782306436.531920,0.3844468,0.3162405,0,0
1782306436.533920,0.2991089,0.3134491,0,0
1782306436.535940,0.3204507,0.3129124,0,0
1782306436.537960,0.3579652,0.3158416,0,0
1782306436.539920,0.3742791,0.3225834,0,0
1782306436.541920,0.3747292,0.3273099,0,0
1782306436.543920,0.2994497,0.3210634,0,0
1782306436.545910,0.3326954,0.3200561,0,0
1782306436.547910,0.3931477,0.3283588,0,0
1782306436.549920,0.2160655,0.3126079,0,0
1782306436.551900,0.4156938,0.3223062,0,0
1782306436.553910,0.3793631,0.3292674,0,0
1782306436.555920,0.3578295,0.3319696,0,0
1782306436.557930,0.2524232,0.3200545,0,0
1782306436.559950,0.2235263,0.3069041,0,0
1782306436.561970,0.2235263,0.2955732,0,0
1782306436.563910,0.4874475,0.3203108,0,0
1782306436.565950,0.3659754,0.3256386,0,0
1782306436.567890,0.2741837,0.3178771,0,0
1782306436.569930,0.2619717,0.3102931,0,0
1782306436.571910,0.2558209,0.3030528,0,0
1782306436.573900,0.3146304,0.3037675,0,0
1782306436.575940,0.4119364,0.3167821,0,0
1782306436.577920,0.2695063,0.3099023,0,0
1782306436.579940,0.2806628,0.3056306,0,0
1782306436.581950,0.2851452,0.3027918,0,0
1782306436.583940,0.2473426,0.2946655,0,0
1782306436.585950,0.2746591,0.2909553,0,0
1782306436.587950,0.2873931,0.2902887,0,0
1782306436.589950,0.2826946,0.2859073,0,0
1782306436.591930,0.4106627,0.3005329,0,0
1782306436.593940,0.2461065,0.2931831,0,0
1782306436.595950,0.2157201,0.2813923,0,0
1782306436.597940,0.3325948,0.2873337,0,0
1782306436.599940,0.305135,0.289377,0,0
1782306436.601960,0.2768604,0.2865142,0,0
1782306436.603920,0.2605892,0.282576,0,0
1782306436.605950,0.2900457,0.2825572,0,0
1782306436.607930,0.2881735,0.2826809,0,0
1782306436.609930,0.2755314,0.2798101,0,0
1782306436.611920,0.3137088,0.2828898,0,0
1782306436.613930,0.2943644,0.2836357,0,0
1782306436.615950,0.2837288,0.2829264,0,0
1782306436.617920,0.3391675,0.2892215,0,0
1782306436.619960,0.2983248,0.2890837,0,0
1782306436.621920,0.3073979,0.2914631,0,0
1782306436.623940,0.4096459,0.3056485,0,0
1782306436.625930,0.2937822,0.3040612,0,0
1782306436.627920,0.215715,0.2920787,0,0
1782306436.629920,0.2216604,0.2773514,0,0
1782306436.631920,0.2799293,0.2772799,0,0
1782306436.633930,0.3714822,0.2893835,0,0
1782306436.636210,0.3612585,0.2969813,0,0
1782306436.637980,0.3260703,0.2999981,0,0
1782306436.639940,0.1978403,0.2841424,0,0
1782306436.641940,0.3897479,0.296468,0,0
1782306436.643930,0.2712923,0.293085,0,0
1782306436.645930,0.3470963,0.2981255,0,0
1782306436.647910,0.305079,0.2988589,0,0
1782306436.649900,0.3892893,0.3103652,0,0
1782306436.651970,0.3190604,0.3100345,0,0
1782306436.653980,0.3717768,0.3168479,0,0
1782306436.655940,0.4419674,0.3322775,0,0
1782306436.657930,0.4536134,0.3448742,0,0
1782306436.659950,0.2964782,0.338558,0,0
1782306436.661960,0.3137291,0.334743,0,0
1782306436.663970,0.238103,0.3200264,0,0
1782306436.665960,0.3377175,0.3223158,0,0
1782306436.667960,0.3626171,0.326033,0,0
1782306436.669960,0.2637673,0.3177655,0,0
1782306436.671930,0.2357303,0.3070861,0,0
1782306436.673930,0.2841928,0.3040995,0,0
1782306436.675930,0.2772265,0.2939723,0,0
1782306436.677970,0.2853022,0.2910479,0,0
1782306436.679930,0.3915546,0.302541,0,0
1782306436.681930,0.3921118,0.3100787,0,0
1782306436.683940,0.4231558,0.3230534,0,0
1782306436.685960,0.2887793,0.3160576,0,0
1782306436.687920,0.3349069,0.3175491,0,0
1782306436.689930,0.3139626,0.3146288,0,0
1782306436.691960,0.3601511,0.3201606,0,0
1782306436.693960,0.367431,0.3261358,0,0
1782306436.695930,0.335669,0.3255271,0,0
1782306436.697930,0.449757,0.3400474,0,0
1782306436.699920,0.4244939,0.3491809,0,0
1782306436.701920,0.4204375,0.3566628,0,0
1782306436.703960,0.3707453,0.3516054,0,0
1782306436.705960,0.4094401,0.3590283,0,0
1782306436.707940,0.4055463,0.362518,0,0
1782306436.709940,0.3642655,0.3611559,0,0
1782306436.711940,0.326875,0.3563218,0,0
1782306436.713910,0.3923622,0.3609878,0,0
1782306436.715920,0.4222289,0.367997,0,0
1782306436.717930,0.3673788,0.3658486,0,0
1782306436.719980,0.4371473,0.3741579,0,0
1782306436.721930,0.3751518,0.3733792,0,0
1782306436.723960,0.3978994,0.376561,0,0
1782306436.725960,0.3978994,0.3793306,0,0
1782306436.728010,0.3514329,0.359542,0,0
1782306436.729990,0.2679263,0.346569,0,0
1782306436.731980,0.2108692,0.3245215,0,0
1782306436.733980,0.3584222,0.3256302,0,0
1782306436.735980,0.3192044,0.3247538,0,0
1782306436.737930,0.2842448,0.3175223,0,0
1782306436.739920,0.3174937,0.3153869,0,0
1782306436.741900,0.4390641,0.3307137,0,0
1782306436.743910,0.3453118,0.3319809,0,0
1782306436.745970,0.2922351,0.3256517,0,0
1782306436.747960,0.3603689,0.3299383,0,0
1782306436.749900,0.3290842,0.3295242,0,0
1782306436.751960,0.3290842,0.3292371,0,0
1782306436.753950,0.2143656,0.3141926,0,0
1782306436.755940,0.330419,0.3152432,0,0
1782306436.757990,0.330419,0.316422,0,0
1782306436.759940,0.3331961,0.3180778,0,0
1782306436.762000,0.2789961,0.3099687,0,0
1782306436.763970,0.3857972,0.3188385,0,0
1782306436.765950,0.3463222,0.3215037,0,0
1782306436.767910,0.3160063,0.3199883,0,0
1782306436.770020,0.3160063,0.318861,0,0
1782306436.771960,0.2976956,0.3152648,0,0
1782306436.773950,0.195843,0.2896367,0,0
1782306436.775970,0.2276843,0.2806646,0,0
1782306436.777970,0.3918543,0.2931202,0,0
1782306436.779950,0.40231,0.3072662,0,0
1782306436.781940,0.3343885,0.3090637,0,0
1782306436.783940,0.2968967,0.3072584,0,0
1782306436.785950,0.3280734,0.3095712,0,0
1782306436.787950,0.2601382,0.3004504,0,0
1782306436.789910,0.3033402,0.2988626,0,0
1782306436.791920,0.3537772,0.302306,0,0
1782306436.793940,0.5217446,0.3307706,0,0
1782306436.795890,0.3336211,0.3307163,0,0
1782306436.797910,0.2781859,0.3214834,0,0
1782306436.799950,0.2211391,0.3081922,0,0
1782306436.801960,0.2956155,0.3054408,0,0
1782306436.803990,0.3501679,0.3105527,0,0
1782306436.805960,0.3408887,0.3135428,0,0
1782306436.807980,0.3408887,0.3163918,0,0
1782306436.809960,0.2420262,0.3047458,0,0
1782306436.811970,0.2639091,0.2990837,0,0
1782306436.813950,0.2997813,0.2963547,0,0
1782306436.815960,0.3895245,0.3059022,0,0
1782306436.817940,0.4285387,0.3169563,0,0
1782306436.819970,0.3649188,0.322113,0,0
1782306436.822000,0.3649188,0.3268885,0,0
1782306436.823980,0.4426382,0.3414605,0,0
1782306436.825970,0.3549616,0.340163,0,0
1782306436.828000,0.3549616,0.3397835,0,0
1782306436.829970,0.4174922,0.347269,0,0
1782306436.831960,0.2341527,0.3301937,0,0
1782306436.834010,0.3317911,0.3279472,0,0
1782306436.835990,0.2908853,0.3227164,0,0
1782306436.838000,0.2908853,0.3182572,0,0
1782306436.839980,0.2806599,0.3131745,0,0
1782306436.841960,0.3481541,0.3167905,0,0
1782306436.843930,0.2725999,0.3094552,0,0
1782306436.845970,0.3171462,0.3076376,0,0
1782306436.847930,0.3159739,0.308538,0,0
1782306436.849940,0.3831583,0.3182348,0,0
1782306436.852110,0.3831583,0.326672,0,0
1782306436.853970,0.2851409,0.3210099,0,0
1782306436.855960,0.5360495,0.345219,0,0
1782306436.857960,0.2870497,0.3369379,0,0
1782306436.860070,0.2870497,0.3298837,0,0
1782306436.861970,0.302027,0.3218176,0,0
1782306436.863940,0.3752381,0.3286937,0,0
1782306436.865940,0.3636479,0.3309579,0,0
1782306436.868010,0.3867593,0.3369848,0,0
1782306436.870040,0.3867593,0.3425609,0,0
1782306436.871950,0.369205,0.3456984,0,0
1782306436.873960,0.4458815,0.3583757,0,0
1782306436.875960,0.3908896,0.3624292,0,0
1782306436.878020,0.4889194,0.3786523,0,0
1782306436.880160,0.4889194,0.3928328,0,0
1782306436.882030,0.2505061,0.3724163,0,0
1782306436.884040,0.4351535,0.3759709,0,0
1782306436.886130,0.4351535,0.3802937,0,0
1782306436.888010,0.3915964,0.3811418,0,0
1782306436.889970,0.5136248,0.3947348,0,0
1782306436.891950,0.2956033,0.3814891,0,0
1782306436.893980,0.4344652,0.3873551,0,0
1782306436.895940,0.3997711,0.3879265,0,0
1782306436.897940,0.2853194,0.3739782,0,0
1782306436.899930,0.277808,0.3595456,0,0
1782306436.901930,0.3417557,0.356909,0,0
1782306436.903960,0.4189379,0.3637023,0,0
1782306436.905940,0.4147728,0.370297,0,0
1782306436.907940,0.502485,0.3851344,0,0
1782306436.909940,0.2550989,0.368182,0,0
1782306436.911980,0.2911015,0.3576874,0,0
1782306436.913960,0.2431967,0.342728,0,0
1782306436.916030,0.2431967,0.3297269,0,0
